genotype,population,year,StandCountMetric,TotalCount,PeakCount,PeakDAP,StartCount,EndCount,StartDAP,EndDAP,Duration,LastEffectiveFlowerCount,LastEffectiveFlowerPercent,ElongationPct,FiberStrength,FiberUniformityIndexPct,LintPct,LintYield,MicronaireUnits,SeedYield,ShortFiberContentPct,UpperHalfMeanLen
'992204105149,Training,2023,4.586269347333333,407.6666666666667,82.66666666666667,97.66666666666667,20.383333333333333,387.2833333333333,78.66666666666667,122.66666666666667,44,360,0.888029924469626,6.533333333333333,30.966666666666665,84.2,40.21666666666667,796.25,4.706666666666667,5397.75,6.2,1.143
'992204105150,Training,2023,3.2569682796666664,437,70.33333333333333,102.33333333333333,21.849999999999998,415.15000000000003,76.66666666666667,125,48.333333333333336,378.3333333333333,0.865331338311851,6.4,31.866666666666667,84.73333333333333,39.56666666666667,737.0266666666666,4.773333333333333,5065.116666666667,5.266666666666667,1.2706666666666666
'992204105155,Training,2023,4.5074759360000005,471,85.33333333333333,97.66666666666667,23.55,447.44999999999993,76,115,39,454,0.9630773804468737,6.3,34.63333333333333,85.5,38.54333333333333,1031.46,4.76,7317.956666666667,5.133333333333334,1.2433333333333334
'992204105156,Training,2023,4.565375183666667,420,76.33333333333333,101.33333333333333,21,399,72.33333333333333,122.66666666666667,50.333333333333336,379.3333333333333,0.8992810166393771,6.8,31.233333333333334,84.86666666666666,36.4,347.1433333333333,4.733333333333333,2600.5933333333332,5.433333333333334,1.202
'992204105157,Training,2023,4.2415918323333335,524,93.66666666666667,97.66666666666667,26.2,497.79999999999995,76,114.33333333333333,38.333333333333336,484.3333333333333,0.9344547349588426,5.633333333333333,33.43333333333333,84.33333333333333,41.26333333333333,1026.6566666666668,4.996666666666667,6803.883333333333,6.2,1.1993333333333334
'992204105159,Training,2023,2.137050792,496,83.66666666666667,105,24.8,471.2,76.66666666666667,124.33333333333333,47.666666666666664,423.6666666666667,0.8393914305857034,6.766666666666667,33.93333333333333,84.13333333333333,40.806666666666665,1136.09,4.86,7605.23,5.566666666666666,1.1983333333333333
'992204105160,Training,2023,4.445768413333333,404,79.66666666666667,101.33333333333333,20.2,383.79999999999995,69,129.66666666666666,60.666666666666664,345.3333333333333,0.8511384750515185,6.3,32.233333333333334,84.1,36.85,887.8766666666667,4.576666666666667,6577.086666666667,5.933333333333334,1.219
'992204105161,Training,2023,5.431014248666667,419.3333333333333,87.33333333333333,101.33333333333333,20.96666666666667,398.3666666666666,74.66666666666667,126.33333333333333,51.666666666666664,361.3333333333333,0.8617861171551772,6.4,33.233333333333334,86.46666666666667,37.35333333333333,962.58,4.3966666666666665,7030.683333333333,5.1,1.2366666666666666
'992204105162,Training,2023,3.215412413666667,358.3333333333333,68.33333333333333,105,17.916666666666668,340.41666666666663,73,127.33333333333333,54.333333333333336,299.6666666666667,0.8331761607448391,6.1,31.166666666666668,84.53333333333333,37.81666666666667,894.1733333333333,4.78,6486.373333333333,6.2,1.2153333333333334
'992204105164,Training,2023,4.391013129666667,356.3333333333333,63,105,17.816666666666666,338.51666666666665,74,126.33333333333333,52.333333333333336,310.3333333333333,0.8583401279761517,6.533333333333333,32.46666666666667,84.46666666666667,39.52333333333333,1101.24,4.616666666666667,7741.31,5.566666666666666,1.201
'992204105165,Training,2023,4.350987682666667,452,82,96.66666666666667,22.6,429.4,73.66666666666667,121,47.333333333333336,414,0.9118113605419454,5.966666666666667,32.63333333333333,84.73333333333333,40.416666666666664,1019.24,4.693333333333333,6970.203333333334,5.666666666666666,1.2106666666666666
'992204105167,Training,2023,3.8655785959999998,431.3333333333333,79,101.33333333333333,21.566666666666666,409.76666666666665,75,127.33333333333333,52.333333333333336,359.3333333333333,0.8322857124567672,5.833333333333333,32,85,36.96333333333333,701.6600000000001,4.296666666666667,5140.713333333333,5.866666666666666,1.2233333333333334
'992204105169,Training,2023,3.3122212926666665,424,87.66666666666667,105,21.2,402.79999999999995,76,119.33333333333333,43.333333333333336,397.6666666666667,0.9377165885212083,6.466666666666667,31.233333333333334,83.63333333333334,41.223333333333336,967.9366666666666,5.273333333333333,6410.77,6.133333333333334,1.1666666666666667
'992204105170,Training,2023,4.260751417,374.6666666666667,80.66666666666667,93,18.733333333333334,355.93333333333334,73,117.33333333333333,44.333333333333336,356.3333333333333,0.9465623044013018,5.466666666666667,32.166666666666664,84.96666666666667,41.21333333333333,745.7866666666666,4.8533333333333335,5004.633333333333,5.9,1.2496666666666667
'992204105171,Training,2023,4.128208714,401.3333333333333,85.66666666666667,101.33333333333333,20.066666666666666,381.26666666666665,78.66666666666667,127.33333333333333,48.666666666666664,322.6666666666667,0.799184904661429,5.833333333333334,32.5,85.03333333333333,38.93333333333334,1058.8466666666666,4.529999999999999,7408.676666666666,5.633333333333333,1.2086666666666668
'992204105172,Training,2023,5.261422112666667,345.6666666666667,66,101.33333333333333,17.283333333333335,328.38333333333327,77,125.33333333333333,48.333333333333336,291,0.8649714033657473,6.366666666666667,30.73333333333333,84.76666666666667,39.336666666666666,944.5833333333334,4.8,6561.969999999999,5.733333333333333,1.228
'992204105174,Training,2023,2.826053274,389.3333333333333,76.33333333333333,94,19.46666666666667,369.8666666666666,76,118.33333333333333,42.333333333333336,364,0.9335841640963994,6,31.433333333333334,84.26666666666667,39.45666666666666,536.9066666666666,4.676666666666667,3674.0966666666664,5.9,1.1703333333333334
'992204105177,Training,2023,5.035184379333333,460.3333333333333,78,97.66666666666667,23.01666666666667,437.31666666666666,76,122,46,421.3333333333333,0.9146748912878975,6.266666666666667,33.3,84.16666666666667,40.5,1224.9433333333332,4.746666666666666,8270.5,6.433333333333333,1.1946666666666668
'992204105179,Training,2023,2.464605982,405.3333333333333,71.33333333333333,101.33333333333333,20.26666666666667,385.0666666666666,79,129.66666666666666,50.666666666666664,300,0.7455058781060019,6.033333333333333,33.3,85.66666666666667,37.60333333333333,1058.2933333333333,4.34,7605.23,4.7,1.2966666666666666
'992204105180,Training,2023,3.8826683956666668,369.3333333333333,82,97.66666666666667,18.46666666666667,350.8666666666667,77.33333333333333,120.33333333333333,43,342.3333333333333,0.9132265136068453,7.666666666666666,33.96666666666667,84.86666666666667,39.24,915.1833333333333,4.6433333333333335,6441.009999999999,5.6000000000000005,1.213
'992204105181,Training,2023,4.117021099666666,410.3333333333333,79.33333333333333,102.33333333333333,20.51666666666667,389.8166666666666,76.66666666666667,126.33333333333333,49.666666666666664,342,0.8201316646132003,6.833333333333334,32.9,83.83333333333333,36.53666666666667,1046.35,4.706666666666667,7832.026666666667,6.033333333333333,1.206
'992204105182,Training,2023,5.110204479333333,422,80.66666666666667,101.33333333333333,21.099999999999998,400.9,77,122,45,365,0.8643965665976536,6.3,31.833333333333336,84.03333333333333,39.18,1089.2766666666666,4.963333333333333,7514.51,6.6,1.21
'992204105184,Training,2023,2.2215571929999998,478.3333333333333,88.66666666666667,98.66666666666667,23.916666666666668,454.41666666666663,75,116,41,452.3333333333333,0.9434531030358861,7.133333333333334,32.4,84.23333333333333,39.97,771.1966666666667,4.680000000000001,5246.553333333333,5.833333333333333,1.2026666666666666
'992204105186,Training,2023,4.40753539,418,90.33333333333333,95,20.9,397.1,76,115,39,400.6666666666667,0.955722887829923,6.366666666666666,32.166666666666664,85.06666666666666,40.4,765.64,4.633333333333333,5155.83,5.533333333333333,1.158
'992204105187,Training,2023,3.340499177,409.3333333333333,71,102.33333333333333,20.46666666666667,388.8666666666667,78.66666666666667,129.66666666666666,51,341,0.832564761293085,5.733333333333333,33.03333333333333,84.93333333333334,40.233333333333334,1415.9266666666667,4.81,9631.28,5.433333333333334,1.2083333333333333
'992204105190,Training,2023,2.4066774823333335,364,75.66666666666667,102.33333333333333,18.2,345.8,74.66666666666667,124,49.333333333333336,318.3333333333333,0.8727232693745396,5.733333333333333,33.2,85.96666666666667,37.343333333333334,1241.14,4.51,9147.446666666667,4.933333333333334,1.2586666666666666
'992204105191,Training,2023,4.153206744666667,431.6666666666667,87,98.66666666666667,21.583333333333332,410.0833333333333,75.33333333333333,124,48.666666666666664,389,0.8955180808409264,5.5,36,85.86666666666666,37.95666666666666,1365.4566666666667,4.78,9858.076666666666,5.1,1.2263333333333333
'992204105192,Training,2023,2.8969440023333335,495.6666666666667,85,98.66666666666667,24.783333333333335,470.88333333333327,77.33333333333333,119.66666666666667,42.333333333333336,457.6666666666667,0.9263963833041066,5.533333333333333,32.666666666666664,84.53333333333333,41.050000000000004,979.6666666666667,4.623333333333333,6501.493333333333,6.066666666666666,1.2156666666666667
'992204105194,Training,2023,3.575660463,440.3333333333333,76,97.66666666666667,22.01666666666667,418.3166666666666,76.66666666666667,122,45.333333333333336,402,0.912944624355731,5.666666666666667,32,84.53333333333333,40.84666666666667,960.9666666666667,4.823333333333333,6380.533333333334,5.366666666666666,1.2573333333333334
F4 2022 003,Testing,2023,4.078122284666667,476.6666666666667,92,99.66666666666667,23.833333333333332,452.8333333333333,72.66666666666667,119.66666666666667,47,422,0.8770311568276684,6.8,30.8,85.06666666666666,38.806666666666665,1231.1699999999998,4.706666666666667,8603.136666666667,5.6000000000000005,1.239
F4 2022 014,Testing,2023,3.0545927996666666,522,103,97.66666666666667,26.1,495.8999999999999,72.33333333333333,116.66666666666667,44.333333333333336,477,0.9113143503333712,5.7,32.166666666666664,85.03333333333333,40.06666666666667,1389.23,4.693333333333333,9510.32,4.733333333333333,1.312
F4 2022 015,Testing,2023,4.786320214,405,92.66666666666667,97.66666666666667,20.25,384.75,76,124,48,363.6666666666667,0.8972942135820652,6.766666666666667,33.53333333333333,85.33333333333333,39.64333333333333,792.0266666666666,4.293333333333333,5443.11,5.4,1.2103333333333333
F4 2022 017,Testing,2023,4.949493804666667,455.6666666666667,73.33333333333333,101.33333333333333,22.783333333333335,432.8833333333333,77.66666666666667,129.66666666666666,52,371.6666666666667,0.8138619173239122,6.333333333333334,33.666666666666664,86.1,40.63666666666666,822.5033333333333,4.886666666666667,5518.71,4.766666666666667,1.259
F4 2022 020,Testing,2023,2.9145057923333333,449.3333333333333,73.33333333333333,101.33333333333333,22.466666666666665,426.8666666666667,77.33333333333333,125,47.666666666666664,362,0.8003374870197301,7.166666666666667,31.666666666666668,84.83333333333333,39.54666666666667,988.7866666666666,4.486666666666667,6849.243333333334,5.133333333333334,1.2416666666666667
F4 2022 022,Testing,2023,3.4845547463333335,473,83,101.33333333333333,23.650000000000002,449.34999999999997,74.33333333333333,123,48.666666666666664,432,0.9131597760960991,5.8,32.36666666666667,85.13333333333334,39.46666666666667,759.99,5.01,5261.67,5.1,1.2676666666666667
F4 2022 023,Testing,2023,3.631747589333333,407,78,101.33333333333333,20.35,386.65,76.66666666666667,125,48.333333333333336,327.6666666666667,0.7958841548315233,6.7,32.96666666666666,84.9,39.74666666666667,946.6833333333334,4.673333333333333,6456.133333333333,5.3999999999999995,1.2323333333333333
F4 2022 024,Testing,2023,3.1504097213333333,394.6666666666667,68.33333333333333,105,19.733333333333334,374.93333333333334,71.33333333333333,118.66666666666667,47.333333333333336,372.6666666666667,0.9459628277082952,6.133333333333334,32.63333333333333,85.4,40.449999999999996,1222.0133333333333,4.693333333333333,8255.383333333333,5.433333333333334,1.2343333333333333
F4 2022 032,Testing,2023,3.021318492333333,423,73,101.33333333333333,21.15,401.85,76,122,46,394.3333333333333,0.9322691316813626,6.633333333333334,33.3,85.33333333333333,40.54333333333333,1044.52,4.866666666666667,7000.443333333334,5.4,1.2326666666666666
F4 2022 034,Testing,2023,3.352465084,410.6666666666667,84.66666666666667,97.66666666666667,20.533333333333335,390.13333333333327,74.33333333333333,119.33333333333333,45,376.6666666666667,0.9110552817998734,5.666666666666667,33.36666666666667,85.66666666666667,42.07,979.9066666666666,4.87,6350.293333333334,5,1.2823333333333333
F4 2022 036,Testing,2023,5.078296764666667,335,76,101.33333333333333,16.75,318.25,73.66666666666667,128.66666666666666,55,281,0.8219881294698813,6.133333333333334,31.7,83.96666666666667,39.776666666666664,824.635,4.6433333333333335,5828.66,5.733333333333333,1.212
F4 2022 038,Testing,2023,3.230241614,513.6666666666666,88,105,25.683333333333334,487.9833333333333,75,125,50,443.6666666666667,0.8618148181090878,6.066666666666666,32.233333333333334,84.33333333333333,40.08,1079.6466666666668,4.413333333333333,7348.196666666667,5.4,1.2563333333333333
F4 2022 039,Testing,2023,4.1783543996666666,413.6666666666667,88,105,20.683333333333334,392.9833333333333,75,124,49,360,0.8692075971236563,5.633333333333334,34,84.93333333333334,41.61666666666667,1288.97,4.696666666666666,8436.816666666666,4.9,1.2833333333333334
F4 2022 040,Testing,2023,4.803421416333333,539.6666666666666,95.33333333333333,93,26.983333333333334,512.6833333333333,74.66666666666667,118.66666666666667,44,506.6666666666667,0.9354020989306386,5.8,31.76666666666667,84.6,39.059999999999995,740.1899999999999,4.696666666666666,5125.596666666666,5.833333333333333,1.238
F4 2022 041,Testing,2023,4.427539072333333,438.6666666666667,80.66666666666667,105,21.933333333333334,416.73333333333335,75.33333333333333,123,47.666666666666664,386.6666666666667,0.8827754199438949,6.433333333333334,31.766666666666666,84.83333333333333,39.89666666666667,1055.49,4.733333333333333,7257.48,4.933333333333334,1.2646666666666666
F4 2022 042,Testing,2023,1.6655263233333333,361,65,97.66666666666667,18.05,342.94999999999993,73.66666666666667,122,48.333333333333336,309.3333333333333,0.8663411581796241,6.1,32.53333333333333,83.73333333333333,40.346666666666664,1165.62,4.8933333333333335,7862.266666666666,6.066666666666666,1.1916666666666667
F4 2022 051,Testing,2023,4.181636081,380.3333333333333,65.33333333333333,101.33333333333333,19.016666666666666,361.31666666666666,77.33333333333333,122.66666666666667,45.333333333333336,330.3333333333333,0.8463630873518817,6.133333333333333,34.266666666666666,85.63333333333334,40.85,848.4933333333333,4.83,5609.423333333333,5.1,1.2056666666666667
F4 2022 052,Testing,2023,3.8358272806666665,416.3333333333333,88,105,20.816666666666666,395.51666666666665,77.33333333333333,121.66666666666667,44.333333333333336,381,0.90268140907279,6.633333333333333,31.400000000000002,84.26666666666667,40.336666666666666,917.9266666666667,4.48,6168.860000000001,6.333333333333333,1.206
F4 2022 062,Testing,2023,2.109796091333333,375.3333333333333,77.33333333333333,101.33333333333333,18.766666666666666,356.56666666666666,76.66666666666667,119.66666666666667,43,330.3333333333333,0.8889716726301621,6.066666666666666,31.766666666666666,83.93333333333334,40.32666666666667,1025.1166666666668,4.6433333333333335,6924.843333333333,6.533333333333333,1.1933333333333334
F4 2022 063,Testing,2023,2.794803948333333,322.3333333333333,72.33333333333333,101.33333333333333,16.116666666666667,306.21666666666664,78.66666666666667,127.33333333333333,48.666666666666664,271.6666666666667,0.8299869399458449,5.6,33.43333333333334,85.63333333333333,39.873333333333335,890.74,4.82,6093.256666666666,5.366666666666667,1.2550000000000001
F4 2022 066,Testing,2023,3.739665088333333,330,58.666666666666664,101.33333333333333,16.5,313.5,77.33333333333333,124,46.666666666666664,291.3333333333333,0.8824306508860412,6.333333333333333,33.46666666666667,83.86666666666666,42.17333333333333,1297.7366666666667,4.6033333333333335,8406.576666666666,5.866666666666666,1.198
F4 2022 067,Testing,2023,4.178385677,338.6666666666667,69,97.66666666666667,16.933333333333334,321.7333333333333,75.33333333333333,119.33333333333333,44,321,0.9473186691765927,5.633333333333333,32.53333333333333,84.3,40.29333333333334,1233.3833333333332,4.626666666666667,8330.98,5.533333333333333,1.2286666666666666
F4 2022 068,Testing,2023,3.399937938666667,348,77,109,17.4,330.59999999999997,83.66666666666667,127,43.333333333333336,251.66666666666666,0.709882777755652,5.966666666666667,32.5,85.96666666666667,41.67666666666666,937.2766666666666,4.673333333333333,6123.496666666667,5.266666666666667,1.2449999999999999
F4 2022 069,Testing,2023,3.339671458,427,79.33333333333333,101.33333333333333,21.35,405.65,74.66666666666667,113.33333333333333,38.666666666666664,411,0.9637966127543489,5.466666666666667,32.7,85.23333333333333,41.43666666666667,882.4766666666667,4.890000000000001,5790.863333333334,5.6,1.214
F4 2022 072,Testing,2023,4.25223524,418.6666666666667,77.66666666666667,97.66666666666667,20.933333333333334,397.73333333333335,78.66666666666667,124,45.333333333333336,358.3333333333333,0.8760266155032576,5.866666666666666,34.63333333333333,84.83333333333333,42.11666666666667,1283.44,4.513333333333334,8315.86,5.666666666666667,1.24
F4 2022 074,Testing,2023,3.625505213333333,453.6666666666667,74,101.33333333333333,22.683333333333334,430.9833333333333,74.66666666666667,125,50.333333333333336,378.6666666666667,0.8253210042428252,5.5,33,84.89999999999999,38.89,1129.3866666666668,4.833333333333333,8013.466666666667,5.566666666666666,1.2586666666666666
F4 2022 079,Testing,2023,2.9004861760000002,360.3333333333333,85.33333333333333,101.33333333333333,18.016666666666666,342.31666666666666,71.33333333333333,127.33333333333333,56,314.6666666666667,0.8616207889940619,5.933333333333334,34.56666666666667,85.1,39.52,949.62,4.276666666666666,6561.97,5.2,1.2670000000000001
F4 2022 083,Testing,2023,3.5643475076666666,511,87.33333333333333,98.66666666666667,25.55,485.45,81,124.33333333333333,43.333333333333336,446.6666666666667,0.8682097881701527,5.4,32.96666666666667,85.73333333333333,40.236666666666665,831.1866666666667,4.3133333333333335,5579.1866666666665,4.866666666666666,1.288
F4 2022 087,Testing,2023,4.949215157333334,491.3333333333333,84.66666666666667,97.66666666666667,24.566666666666666,466.76666666666665,78.66666666666667,124,45.333333333333336,441,0.8978910139559381,6.666666666666667,33.766666666666666,85.4,41.089999999999996,1211.5,4.623333333333333,8089.066666666667,5.133333333333333,1.2416666666666667
F4 2022 088,Testing,2023,2.397349107,480,69.33333333333333,105,24,456,80,124.33333333333333,44.333333333333336,396.3333333333333,0.8359461930728899,7.033333333333333,32.3,85.03333333333333,38.78333333333334,747.46,4.986666666666667,5216.3099999999995,5.166666666666666,1.2423333333333333
F4 2022 095,Testing,2023,6.883869591666667,407.3333333333333,67.33333333333333,96.66666666666667,20.366666666666667,386.96666666666664,75.33333333333333,122,46.666666666666664,375.6666666666667,0.9139418758900905,6.7,32.9,85.13333333333333,41.153333333333336,840.1566666666666,5.163333333333333,5609.423333333334,5.6,1.1933333333333334
F4 2022 106,Testing,2023,3.3931795103333333,455.3333333333333,80.66666666666667,110.33333333333333,22.76666666666667,432.5666666666666,81,122.66666666666667,41.666666666666664,336,0.7409644779350866,5.966666666666667,35.233333333333334,87.03333333333333,40.86666666666667,828.3833333333333,4.446666666666666,5488.466666666667,4.366666666666667,1.278
F4 2022 118,Testing,2023,3.378815667,563,111.66666666666667,97.66666666666667,28.15,534.85,76,118,42,517.6666666666666,0.9158815577988062,5.866666666666667,30.233333333333334,83.7,39.94,941.2733333333333,4.3533333333333335,6410.7733333333335,6.166666666666667,1.1973333333333334
F4 2022 124,Testing,2023,5.399866905666666,370,73.33333333333333,105,18.5,351.5,76,124.33333333333333,48.333333333333336,318.6666666666667,0.8597560479358685,6,31.53333333333333,85.33333333333333,39.46333333333333,1125.6399999999999,4.36,7786.67,5.1000000000000005,1.269
F4 2022 152,Testing,2023,4.5312067266666665,476.3333333333333,88.66666666666667,94,23.816666666666666,452.51666666666665,73.66666666666667,120.33333333333333,46.666666666666664,439.3333333333333,0.9228659574780289,5.866666666666667,33.233333333333334,84.43333333333334,41.089999999999996,931.01,4.793333333333333,6183.973333333333,6.2,1.2263333333333333
F4 2022 153,Testing,2023,3.329247201333333,439.3333333333333,81.33333333333333,95,21.96666666666667,417.3666666666666,73.66666666666667,118,44.333333333333336,419,0.9510623153787557,5.933333333333334,33.233333333333334,84.76666666666667,40.513333333333335,630.7,5.196666666666666,4248.65,5.966666666666667,1.2203333333333333
F4 2022 158,Testing,2023,3.2398787456666667,436.3333333333333,68.33333333333333,105,21.816666666666666,414.51666666666665,77.66666666666667,122.66666666666667,45,371,0.8557751745327274,6.133333333333334,31.1,83.93333333333334,38.906666666666666,987.4766666666667,4.75,6970.203333333333,6.266666666666667,1.233
F4 2022 166,Testing,2023,3.762630108,433.6666666666667,70,105,21.683333333333334,411.98333333333335,73.66666666666667,125.33333333333333,51.666666666666664,369.3333333333333,0.8618689159992421,6.933333333333334,32.16666666666667,84.8,38.74,871.47,4.836666666666667,6138.613333333333,5.333333333333333,1.2183333333333333
F4 2022 169,Testing,2023,2.906127812333333,395,74.33333333333333,97.66666666666667,19.75,375.25,76,127.33333333333333,51.333333333333336,342.3333333333333,0.8663270228815643,6.466666666666667,33.13333333333333,85.13333333333334,38.85,538.85,4.99,3764.8133333333335,5.333333333333333,1.2773333333333332
F4 2022 187,Testing,2023,4.0735523633333335,491,72.66666666666667,102.33333333333333,24.55,466.44999999999993,74.66666666666667,124,49.333333333333336,455,0.9259627447170027,5.866666666666667,34.233333333333334,85.63333333333333,41.70666666666666,906.7099999999999,4.46,5911.823333333334,4.733333333333333,1.261
F4 2022 188,Testing,2023,3.7849084376666666,399,82.33333333333333,101.33333333333333,19.95,379.05,76,120.66666666666667,44.666666666666664,372,0.9302967533325255,6.233333333333333,32.43333333333333,84.66666666666667,40.85333333333333,959.8766666666667,4.6866666666666665,6410.7733333333335,6.1000000000000005,1.235
F4 2022 189,Testing,2023,4.210981601333334,384.6666666666667,82,98.66666666666667,19.233333333333334,365.4333333333333,76.66666666666667,118,41.333333333333336,367.3333333333333,0.9550609680656557,6.233333333333333,28.833333333333332,83.33333333333333,42.92666666666666,941.3533333333334,4.733333333333333,5972.296666666667,6.766666666666667,1.2106666666666668
F4 2022 194,Testing,2023,3.763249037,410,86.33333333333333,100,20.5,389.5,73,121.66666666666667,48.666666666666664,375.6666666666667,0.9178018218652174,6.566666666666666,32.833333333333336,85.03333333333333,37.916666666666664,1145.4166666666667,4.85,8376.34,5.366666666666667,1.2026666666666668
F4 2022 196,Testing,2023,4.040732034666666,429.6666666666667,63,101.33333333333333,21.483333333333334,408.18333333333334,79.66666666666667,127.33333333333333,47.666666666666664,353,0.8478521781180268,5.966666666666667,31.166666666666668,84.33333333333333,40.71,883.89,4.596666666666667,5987.42,6.433333333333334,1.1686666666666667
F4 2022 207,Testing,2023,1.9130958926666666,402,74,102.33333333333333,20.1,381.9,73.66666666666667,120.33333333333333,46.666666666666664,360,0.8986839931721822,6.75,32.25,84.5,38.92,1050.71,4.4,6501.493333333334,5.45,1.2235
F4 2022 208,Testing,2023,4.711434564,472.6666666666667,87,92.66666666666667,23.633333333333333,449.03333333333336,72.33333333333333,112.33333333333333,40,457.3333333333333,0.9662672753579803,5.633333333333334,30.833333333333332,83.96666666666667,42.653333333333336,1019.0066666666667,4.693333333333333,6637.566666666667,6.633333333333333,1.1936666666666667
F4 2022 209,Testing,2023,5.158281400666667,444.3333333333333,95.33333333333333,94,22.21666666666667,422.1166666666666,76,116.33333333333333,40.333333333333336,424.6666666666667,0.9562793375057786,6.666666666666667,30.333333333333332,84.8,40.663333333333334,903.0333333333333,4.593333333333334,6108.376666666667,5.933333333333334,1.1883333333333332
F4 2022 214,Testing,2023,3.4140819783333334,360,83.33333333333333,105,18,342,75,124,49,317.6666666666667,0.8798755492642072,7.033333333333333,31,84.16666666666667,39.31,633.94,4.623333333333334,4354.483333333334,6.4,1.218
F4 2022 216,Testing,2023,5.091370952666667,429.6666666666667,88,101.33333333333333,21.483333333333334,408.18333333333334,75.33333333333333,124.33333333333333,49,387,0.8962313965227239,6.6,33.666666666666664,84.53333333333333,42.60333333333333,1040.6066666666666,4.78,6667.806666666666,5.6,1.2143333333333333
F4 2022 217,Testing,2023,4.168295935333333,353.3333333333333,57.666666666666664,101.33333333333333,17.666666666666668,335.6666666666667,73,117.33333333333333,44.333333333333336,336,0.9502737619680971,6.766666666666667,31.666666666666668,84.43333333333334,41.019999999999996,833.3766666666667,4.613333333333333,5518.703333333334,5.6,1.2293333333333334
F4 2022 219,Testing,2023,2.862498598666667,425.6666666666667,69.33333333333333,105,21.283333333333335,404.3833333333333,75,129.66666666666666,54.666666666666664,347,0.809712291703702,6.933333333333334,31.866666666666667,85.23333333333333,39.879999999999995,840.2466666666667,4.446666666666666,5760.623333333333,5.266666666666667,1.2446666666666666
F4 2022 221,Testing,2023,4.463251857333334,381.3333333333333,73,105,19.066666666666666,362.26666666666665,72.33333333333333,128.66666666666666,56.333333333333336,315,0.8166051848485445,6.25,33.3,86.35,36.06,505.36,4.66,6032.78,4.699999999999999,1.263
F4 2022 224,Testing,2023,4.853407863,470,89.66666666666667,89.33333333333333,23.500000000000004,446.49999999999994,76.66666666666667,118.33333333333333,41.666666666666664,447.6666666666667,0.9507254118461466,7.033333333333333,30.433333333333334,83.63333333333334,40.056666666666665,778.7933333333333,4.756666666666667,5307.03,6.533333333333333,1.179
F4 2022 227,Testing,2023,1.8337669300000001,383.6666666666667,70,105,19.183333333333334,364.4833333333333,77.33333333333333,124,46.666666666666664,334,0.8715294794137443,6.633333333333333,31.2,85.26666666666667,41.663333333333334,1100.03,4.636666666666667,7197,5.566666666666666,1.2273333333333334
F4 2022 231,Testing,2023,4.058952777333333,481,87.33333333333333,95,24.05,456.95,76,119.33333333333333,43.333333333333336,451,0.938448680358591,6.433333333333334,31.533333333333335,84.76666666666667,41.123333333333335,1173.91,4.91,7816.91,5.8,1.214
F4 2022 234,Testing,2023,3.2226781016666664,497.6666666666667,90.33333333333333,98.66666666666667,24.883333333333333,472.78333333333336,75.33333333333333,114,38.666666666666664,458,0.917380528672306,7.166666666666667,32.1,85.36666666666666,40.32666666666667,1263.06,5.026666666666666,8588.013333333332,5.533333333333333,1.2213333333333334
F4 2022 236,Testing,2023,4.234540190333333,394.6666666666667,74.33333333333333,101.33333333333333,19.733333333333334,374.93333333333334,74.33333333333333,125,50.666666666666664,351.3333333333333,0.8879672676375775,6.466666666666667,32.56666666666667,85.16666666666667,39.46,922.45,4.463333333333334,6380.533333333334,5.3,1.2536666666666667
F4 2022 246,Testing,2023,4.723940810666667,322,62.666666666666664,101.33333333333333,16.1,305.9,77.33333333333333,127.33333333333333,50,273.3333333333333,0.848918326007414,6.4,31.433333333333334,84.7,39.70666666666667,652.1266666666667,4.52,4430.086666666667,4.333333333333333,1.2936666666666665
F4 2022 251,Testing,2023,6.119023971333333,394.3333333333333,79,102.33333333333333,19.71666666666667,374.6166666666667,78.33333333333333,121.66666666666667,43.333333333333336,343.3333333333333,0.8729413159948147,6.3,30.4,84.6,38.89666666666667,1050.35,4.1866666666666665,7393.556666666666,5.066666666666667,1.257
F4 2022 274,Testing,2023,3.6749395836666667,421.3333333333333,78.33333333333333,98.66666666666667,21.066666666666666,400.26666666666665,76.66666666666667,121.33333333333333,44.666666666666664,378.3333333333333,0.9004232717446491,6,32.36666666666667,84.86666666666667,40.81333333333333,980.8933333333333,4.87,6531.733333333333,6.466666666666667,1.2036666666666667
F4 2022 279,Testing,2023,4.0665473389999995,398.6666666666667,77,102.33333333333333,19.933333333333334,378.7333333333333,75.33333333333333,121.66666666666667,46.333333333333336,368.6666666666667,0.9185785735763387,5.65,32.15,84.25,40.14,1134.595,4.715,8315.86,5.95,1.258
F4 2022 300,Testing,2023,3.7345483363333334,413,68,88.33333333333333,20.65,392.34999999999997,73,119.66666666666667,46.666666666666664,368,0.9040638451877365,6.033333333333333,33.333333333333336,85.5,40.26,790.49,4.956666666666667,5352.39,5.266666666666667,1.2053333333333334
F4 2022 301,Testing,2023,2.8487388300000003,480,94.66666666666667,97.66666666666667,24,456,74.33333333333333,117.33333333333333,43,446.6666666666667,0.9219737375906835,5.933333333333334,31.73333333333333,84.53333333333333,40.81,954.54,4.956666666666667,6350.29,5.933333333333334,1.2176666666666667
F4 2022 303,Testing,2023,3.022216528,501,94.33333333333333,97.66666666666667,25.05,475.95,73,119.66666666666667,46.666666666666664,475.6666666666667,0.9465940442379553,5.766666666666667,33.233333333333334,83.3,44.45,1135.0766666666666,5.096666666666667,6970.203333333333,6.633333333333333,1.213
